session_id,directed_search_usage,sales,prior_sessions,high_intent,returning_customer,mobile_session,prior_customer_value,true_effect,true_propensity
S00424,0,34.7463,3,1,0,0,96.9714,8.0,0.38742
S00425,1,58.6569,7,1,0,0,185.3747,8.0,0.781127
S00426,1,47.9306,2,1,1,1,137.9509,8.0,0.447125
S00427,0,28.3606,2,0,0,1,96.5835,8.0,0.123413
S00428,1,56.5764,4,1,1,0,132.9411,8.0,0.647404
S00429,0,30.3445,3,0,0,0,124.043,8.0,0.223438
S00430,0,37.8656,1,1,1,1,131.9539,8.0,0.366264
S00431,1,54.5976,3,1,1,0,121.6779,8.0,0.55973
S00432,1,47.5338,1,1,1,0,104.5966,8.0,0.386412
S00433,1,43.3184,3,0,1,1,120.0112,8.0,0.274894
S00434,1,50.8835,3,1,0,0,136.2261,8.0,0.444568
S00435,0,34.721,1,0,1,0,119.9152,8.0,0.210734
S00436,0,31.5219,1,0,1,0,106.6945,8.0,0.197843
S00437,0,31.9313,1,0,1,1,167.7963,8.0,0.217002
S00438,1,58.2407,3,1,1,0,153.4799,8.0,0.606084
S00439,0,36.6199,2,1,0,1,95.5164,8.0,0.265631
S00440,0,36.3738,3,1,0,1,103.3408,8.0,0.338507
S00441,1,53.1003,1,1,1,0,127.897,8.0,0.420038
S00442,0,33.6025,3,0,0,0,147.1334,8.0,0.248393
S00443,0,37.8068,3,0,1,0,149.2766,8.0,0.367178
S00444,0,44.2199,2,1,1,0,127.9443,8.0,0.494417
S00445,0,35.5598,2,0,1,1,156.7573,8.0,0.25933
S00446,1,50.3587,3,1,0,0,133.1019,8.0,0.439944
S00447,0,34.0925,5,0,0,0,149.7773,8.0,0.379579
S00448,0,27.8503,3,0,0,1,92.5114,8.0,0.156444
S00449,0,42.2762,4,0,1,0,177.3034,8.0,0.480964
S00450,0,20.9039,1,0,0,1,68.0403,8.0,0.080783
S00451,1,53.1623,4,1,1,1,137.5373,8.0,0.595132
S00452,0,35.9916,2,0,1,0,119.5885,8.0,0.264547
S00453,0,30.0358,3,0,0,1,148.2236,8.0,0.205763
S00454,1,51.2713,3,1,0,1,154.1651,8.0,0.409747
S00455,0,44.5046,8,0,0,1,147.7676,8.0,0.536586
S00456,0,29.7796,3,0,0,1,100.0879,8.0,0.162537
S00457,0,36.1245,3,0,1,0,103.881,8.0,0.306462
S00458,1,60.6161,6,1,1,0,171.0069,8.0,0.807841
S00459,0,33.6419,2,0,1,1,126.5687,8.0,0.226079
S00460,1,45.3497,2,1,0,0,94.6153,8.0,0.31598
S00461,0,41.1409,2,1,0,0,148.5433,8.0,0.38966
S00462,0,34.7529,4,0,0,1,151.0564,8.0,0.262375
S00463,0,38.9142,1,1,0,0,114.6412,8.0,0.278452
S00464,0,34.884,2,0,1,0,115.1323,8.0,0.259378
S00465,1,54.6162,7,1,0,1,147.7708,8.0,0.689252
S00466,0,46.3585,3,1,1,0,123.8435,8.0,0.56293
S00467,0,36.2459,2,1,0,1,101.5092,8.0,0.272704
S00468,1,55.2219,4,1,1,0,128.2366,8.0,0.640934
S00469,0,39.8798,5,0,1,0,143.4075,8.0,0.505111
S00470,0,39.2605,2,1,0,0,177.6099,8.0,0.431842
S00471,0,42.1426,1,1,1,0,76.6795,8.0,0.347528
S00472,0,29.1045,3,0,0,0,110.708,8.0,0.209863
S00473,0,38.7628,4,0,1,1,119.2677,8.0,0.337514
S00474,0,57.0413,6,1,1,1,180.5514,8.0,0.776139
S00475,0,30.513,3,0,0,0,106.6461,8.0,0.20585
S00476,0,23.9371,1,0,0,1,85.6872,8.0,0.089002
S00477,0,24.7529,1,0,0,1,110.5637,8.0,0.10187
S00478,0,38.9891,3,0,1,1,123.0958,8.0,0.278598
S00479,1,46.8679,4,0,1,0,147.5711,8.0,0.436698
S00480,0,33.2113,3,0,0,0,129.4221,8.0,0.229088
S00481,0,34.3777,2,0,1,0,124.0466,8.0,0.269784
S00482,1,54.0307,3,1,1,1,113.8249,8.0,0.485741
S00483,0,36.8027,1,1,0,0,106.864,8.0,0.269174
S00484,1,58.7595,5,1,1,1,149.5444,8.0,0.68076
S00485,0,44.4398,3,1,1,0,92.4175,8.0,0.516121
S00486,0,33.7655,0,1,0,0,98.1286,8.0,0.20567
S00487,0,28.3764,3,0,0,1,111.9825,8.0,0.172487
S00488,1,39.5817,3,0,1,1,126.9547,8.0,0.283275
S00489,1,56.5354,4,1,1,1,129.8148,8.0,0.583921
S00490,1,62.5909,7,1,1,0,156.353,8.0,0.838637
S00491,0,30.939,3,0,0,0,123.9221,8.0,0.223312
S00492,1,56.8942,5,1,1,1,126.1934,8.0,0.649572
S00493,0,24.5299,1,0,0,0,86.3301,8.0,0.111846
S00494,0,41.8362,4,1,0,1,116.291,8.0,0.427452
S00495,1,34.5206,1,0,1,1,84.0344,8.0,0.143589
S00496,0,32.515,1,0,1,1,138.7673,8.0,0.188866
S00497,0,28.8609,1,0,1,1,126.8751,8.0,0.178177
S00498,1,45.2116,2,0,1,0,150.5132,8.0,0.302184
S00499,0,32.2832,1,0,1,0,122.4296,8.0,0.213254
S00500,1,42.3422,3,0,1,1,134.6208,8.0,0.292707
S00501,0,30.5779,3,0,0,0,93.7024,8.0,0.193444
S00502,1,58.3054,5,1,1,0,125.2754,8.0,0.703006
S00503,0,27.1518,2,0,0,1,84.1956,8.0,0.115595
S00504,0,31.0536,1,1,0,1,52.8775,8.0,0.171827
S00505,0,34.6337,2,0,1,1,121.9051,8.0,0.22122
S00506,0,21.593,1,0,0,1,101.3815,8.0,0.096939
S00507,1,47.4625,1,1,1,0,121.1864,8.0,0.410262
S00508,1,51.2305,5,0,1,1,168.3454,8.0,0.480029
S00509,1,52.5861,5,1,0,0,108.1411,8.0,0.552023
S00510,0,36.1647,3,0,1,1,141.0618,8.0,0.300771
S00511,1,45.5687,1,1,1,1,113.5934,8.0,0.34109
S00512,1,59.9668,5,1,1,0,126.7022,8.0,0.70479
S00513,1,71.375,8,1,1,0,224.4422,8.0,0.913462
S00514,1,50.6273,4,0,1,0,160.6668,8.0,0.456113
S00515,0,39.5167,4,0,1,1,169.5501,8.0,0.407889
S00516,0,26.5054,3,0,0,0,69.5868,8.0,0.171863
S00517,0,39.9236,2,1,1,1,111.8811,8.0,0.408852
S00518,0,26.2652,1,0,0,0,109.7554,8.0,0.126588
S00519,1,45.3049,3,0,1,0,140.6539,8.0,0.355242
S00520,0,26.9919,2,0,0,0,95.4367,8.0,0.152209
S00521,1,48.6148,3,1,0,0,85.4872,8.0,0.371199
S00522,1,53.0336,4,1,0,0,129.7667,8.0,0.509649
S00523,0,45.5953,5,0,1,1,129.8791,8.0,0.422938
S00524,1,37.4652,3,0,0,1,100.7915,8.0,0.163112
S00525,1,55.7399,4,1,1,1,140.9714,8.0,0.600087
S00526,1,49.829,5,0,1,1,167.9924,8.0,0.4795
S00527,0,25.1665,2,0,0,1,100.3644,8.0,0.125888
S00528,1,44.9919,4,0,1,0,72.2047,8.0,0.330313
S00529,0,36.5414,2,0,1,0,131.6305,8.0,0.278841
S00530,1,55.3276,5,1,0,0,130.8859,8.0,0.585481
S00531,1,34.3348,3,0,0,1,81.8509,8.0,0.148187
S00532,1,50.0284,2,1,1,1,102.9631,8.0,0.395985
S00533,0,34.8978,1,0,1,0,145.9076,8.0,0.237841
S00534,1,38.6302,2,0,0,0,117.624,8.0,0.170194
S00535,1,49.2157,5,0,1,0,134.4647,8.0,0.491698
S00536,0,49.5253,4,1,0,0,142.5078,8.0,0.52873
S00537,1,56.1596,5,1,1,1,163.3807,8.0,0.698525
S00538,0,26.5516,2,0,0,1,122.6552,8.0,0.141356
S00539,0,47.33,4,1,1,0,106.132,8.0,0.609876
S00540,0,35.9572,2,0,1,0,95.5891,8.0,0.237494
S00541,1,51.4905,3,1,1,1,88.5604,8.0,0.448029
S00542,1,53.8784,3,1,1,0,149.7509,8.0,0.600729
S00543,0,26.727,1,0,0,0,102.2275,8.0,0.121678
S00544,0,34.8331,3,1,0,1,87.045,8.0,0.31697
S00545,0,30.5672,0,0,1,1,136.9206,8.0,0.145732
S00546,0,35.2785,3,0,1,0,130.6252,8.0,0.341583
S00547,1,44.921,2,1,0,0,91.4008,8.0,0.311826
S00548,0,32.766,2,0,1,0,125.7442,8.0,0.271795
S00549,0,35.8203,2,0,1,0,156.4174,8.0,0.309706
S00550,1,34.4531,3,0,0,1,115.9158,8.0,0.175881
S00551,1,51.9264,5,1,0,1,124.2302,8.0,0.513842
S00552,1,55.6501,7,1,0,1,138.8946,8.0,0.677732
S00553,0,49.1027,5,1,0,0,143.9167,8.0,0.604321
S00554,0,33.533,1,1,0,1,123.4444,8.0,0.240611
S00555,0,31.9991,2,0,1,0,139.9573,8.0,0.288998
S00556,0,41.0472,2,1,1,1,140.5273,8.0,0.450949
S00557,1,49.851,2,1,0,1,160.8811,8.0,0.34871
S00558,1,49.3749,4,0,1,0,162.2074,8.0,0.458407
S00559,1,48.6492,5,0,1,1,135.1612,8.0,0.430691
S00560,0,43.4653,5,0,1,1,191.2773,8.0,0.514412
S00561,1,47.438,3,1,0,1,84.0584,8.0,0.313104
S00562,0,27.8148,3,0,0,1,109.6936,8.0,0.170535
S00563,0,33.7591,1,0,1,0,131.7532,8.0,0.22279
S00564,1,45.4599,2,1,0,0,112.0837,8.0,0.339057
S00565,0,29.0669,2,0,0,0,121.3846,8.0,0.173404
S00566,0,40.4921,2,1,1,1,118.1064,8.0,0.417909
S00567,0,37.692,3,0,1,0,135.4945,8.0,0.348184
S00568,0,38.4708,3,1,1,1,88.9545,8.0,0.448614
S00569,0,34.9701,2,0,1,1,166.3971,8.0,0.270593
S00570,1,49.6358,2,1,0,0,127.5168,8.0,0.360107
S00571,0,41.7128,4,1,0,0,106.9111,8.0,0.475387
S00572,1,47.7996,1,1,1,1,105.7407,8.0,0.330582
S00573,0,42.2595,4,1,0,1,129.4869,8.0,0.446931
S00574,0,53.2694,5,1,1,0,148.7083,8.0,0.731501
S00575,0,35.6636,1,1,1,0,48.5523,8.0,0.310307
S00576,0,37.7042,3,0,1,1,165.5332,8.0,0.332522
S00577,1,35.5572,1,1,0,1,63.2651,8.0,0.180878
S00578,0,37.7862,4,0,1,0,109.0069,8.0,0.380846
S00579,1,54.5939,1,1,1,0,178.178,8.0,0.494767
S00580,0,27.7131,3,0,0,1,104.7844,8.0,0.166409
S00581,0,26.5736,2,0,0,1,129.1429,8.0,0.146147
S00582,0,26.5513,3,0,0,0,114.7894,8.0,0.213952
S00583,1,55.3921,3,1,1,1,156.6243,8.0,0.549771
S00584,0,37.3582,5,0,1,1,132.0777,8.0,0.42616
S00585,1,50.5933,4,1,0,1,103.1681,8.0,0.408302
S00586,1,36.7554,2,0,1,1,119.271,8.0,0.218509
S00587,0,39.2903,1,1,1,1,105.6646,8.0,0.33048
S00588,0,29.3706,2,0,1,1,84.5616,8.0,0.18503
S00589,1,52.0434,2,1,1,0,153.2699,8.0,0.53236
S00590,0,35.5881,2,0,1,1,194.1211,8.0,0.304645
S00591,0,44.1532,5,0,1,0,147.889,8.0,0.511831
S00592,0,26.0264,1,0,0,0,100.9062,8.0,0.120833
S00593,0,35.165,2,1,0,0,89.0113,8.0,0.308758
S00594,0,37.4327,3,0,1,1,142.4598,8.0,0.302538
S00595,0,40.2942,2,1,0,1,135.369,8.0,0.314797
S00596,1,39.866,3,0,0,0,123.3487,8.0,0.222716
S00597,1,46.5035,4,0,1,1,184.5491,8.0,0.429791
S00598,0,35.6082,1,0,1,0,113.3019,8.0,0.20421
S00599,0,27.501,2,0,0,1,105.388,8.0,0.129243
S00600,0,28.3006,1,0,1,0,102.3473,8.0,0.193736
S00601,0,26.059,1,0,0,0,92.8672,8.0,0.115802
S00602,0,25.8971,2,0,0,0,86.3644,8.0,0.145317
S00603,0,31.0225,2,0,1,1,101.7675,8.0,0.201106
S00604,0,50.6417,7,1,0,1,134.2699,8.0,0.671642
S00605,1,35.1732,3,0,0,1,128.1394,8.0,0.186766
S00606,0,37.3438,5,0,0,1,135.3143,8.0,0.304044
S00607,0,32.8718,3,0,1,0,115.6864,8.0,0.321719
S00608,0,37.5775,2,1,0,1,107.3279,8.0,0.279683
S00609,1,46.7107,2,0,1,0,125.0345,8.0,0.270953
S00610,0,32.693,1,1,0,1,115.4236,8.0,0.231928
S00611,1,45.2046,1,1,0,0,110.3257,8.0,0.27328
S00612,0,37.9511,4,0,1,1,117.7234,8.0,0.335445
S00613,0,34.8662,3,0,1,0,79.7485,8.0,0.276576
S00614,0,49.9485,6,1,0,1,164.1259,8.0,0.644455
S00615,1,36.9322,2,0,0,1,132.3106,8.0,0.148535
S00616,0,24.6141,3,0,0,1,100.2351,8.0,0.162657
S00617,1,69.6373,7,1,1,0,151.0535,8.0,0.834287
S00618,1,39.7767,1,1,0,1,62.0712,8.0,0.179819
S00619,0,24.8827,2,0,0,1,83.139,8.0,0.114948
S00620,0,31.742,1,0,1,1,102.3874,8.0,0.157669
S00621,0,28.9495,3,0,0,0,87.2884,8.0,0.18751
S00622,1,58.4849,4,1,1,0,164.6815,8.0,0.689566
S00623,0,32.4764,1,0,1,0,91.8664,8.0,0.184102
S00624,0,33.8865,5,0,0,1,123.7953,8.0,0.28962
S00625,0,28.5303,2,0,0,0,140.2273,8.0,0.190212
S00626,0,36.2128,5,0,0,1,144.6886,8.0,0.316075
S00627,0,32.1515,3,0,0,0,139.5483,8.0,0.239994
S00628,1,54.5778,3,1,1,0,124.9812,8.0,0.564609
S00629,1,42.7432,3,0,1,0,109.0785,8.0,0.31313
S00630,0,28.2621,2,0,0,0,103.1906,8.0,0.15831
S00631,0,42.7942,3,1,1,1,91.0071,8.0,0.451662
S00632,0,34.4988,3,0,1,0,134.3844,8.0,0.346673
S00633,1,47.8034,0,1,1,1,107.7964,8.0,0.270276
S00634,1,52.474,3,1,1,1,173.8822,8.0,0.575247
S00635,0,35.2416,1,0,1,0,120.255,8.0,0.211073
S00636,1,61.6408,6,1,1,1,174.1115,8.0,0.769354
S00637,1,59.352,5,1,1,1,131.0639,8.0,0.656195
S00638,1,55.4101,4,1,1,1,147.6726,8.0,0.609696
S00639,0,27.7504,3,0,0,1,106.3747,8.0,0.167737
S00640,1,56.4456,6,1,0,0,108.1569,8.0,0.624558
S00641,0,32.4408,0,1,0,0,109.1959,8.0,0.21673
S00642,0,27.4343,2,0,0,0,103.6152,8.0,0.15865
S00643,1,63.2634,6,1,1,0,173.4108,8.0,0.81007
S00644,0,25.4352,1,0,0,1,102.7113,8.0,0.097639
S00645,0,37.4805,2,0,1,1,122.1952,8.0,0.22152
S00646,0,27.4344,2,0,0,0,112.569,8.0,0.165953
S00647,0,46.7326,6,1,0,1,175.3596,8.0,0.659745
S00648,0,38.5769,4,0,1,1,119.5638,8.0,0.337911
S00649,0,30.7255,2,0,1,1,95.005,8.0,0.194666
S00650,0,23.8522,1,0,0,1,107.1836,8.0,0.100029
S00651,0,30.6882,1,0,1,1,145.4165,8.0,0.195054
S00652,1,55.323,3,1,1,1,150.8127,8.0,0.541126
S00653,0,39.62,3,0,1,0,166.6382,8.0,0.3917
S00654,1,60.063,6,1,0,0,137.5368,8.0,0.664903
S00655,1,38.3728,3,0,0,0,116.3282,8.0,0.215509
S00656,1,61.6294,8,1,0,0,169.5658,8.0,0.814179
S00657,1,55.8948,6,0,1,1,186.1438,8.0,0.580996
S00658,1,47.2135,4,0,1,0,157.5074,8.0,0.451415
S00659,1,53.3955,4,1,1,1,132.5038,8.0,0.587835
S00660,0,20.791,0,0,0,0,66.4953,8.0,0.07649
S00661,0,30.5746,0,0,1,1,138.3844,8.0,0.146829
S00662,0,29.2835,1,0,1,1,118.8596,8.0,0.171243
S00663,0,51.777,5,1,1,1,130.1034,8.0,0.654894
S00664,0,21.9088,0,0,0,1,102.8836,8.0,0.074282
S00665,0,33.8516,1,1,0,0,118.4436,8.0,0.283059
S00666,0,46.5983,2,1,1,1,161.4241,8.0,0.482144
S00667,0,33.0131,4,0,0,0,121.9737,8.0,0.277247
S00668,0,39.3354,1,1,0,0,112.2771,8.0,0.275611
S00669,1,57.5222,5,1,1,1,156.5888,8.0,0.689875
S00670,1,40.2423,3,0,0,0,143.9502,8.0,0.244845
S00671,0,30.1827,3,0,0,1,159.1544,8.0,0.216688
S00672,0,23.3688,1,0,0,0,89.3809,8.0,0.113678
S00673,0,33.2109,2,0,1,0,111.0983,8.0,0.254755
S00674,0,30.3431,3,0,0,1,122.8089,8.0,0.181957
S00675,0,58.9498,7,1,1,0,167.5429,8.0,0.847517
S00676,0,52.1058,8,1,1,1,104.5569,8.0,0.800167
S00677,0,27.306,3,0,0,1,130.7231,8.0,0.189132
S00678,0,39.9983,2,1,1,1,91.9561,8.0,0.380303
S00679,0,40.7274,3,1,0,1,95.085,8.0,0.327505
S00680,0,38.2151,2,1,0,0,101.8946,8.0,0.325495
S00681,0,35.5002,3,0,1,1,147.5498,8.0,0.309021
S00682,0,20.4416,1,0,0,1,95.0745,8.0,0.093676
S00683,0,45.9469,7,0,1,0,169.7142,8.0,0.68531
S00684,0,38.5646,4,1,0,1,111.2552,8.0,0.420074
S00685,0,36.0369,2,0,1,0,152.4086,8.0,0.304587
S00686,0,41.0977,5,0,1,1,142.6346,8.0,0.441718
S00687,0,35.2878,3,0,1,1,120.5688,8.0,0.275561
S00688,1,43.9826,3,0,0,0,161.1882,8.0,0.264469
S00689,0,39.7196,4,0,1,1,163.1564,8.0,0.398658
S00690,1,53.7705,4,1,1,1,123.5771,8.0,0.5748
S00691,0,38.9842,2,1,0,0,92.2086,8.0,0.312867
S00692,1,55.6356,7,0,1,0,183.4884,8.0,0.702855
S00693,1,47.5357,5,0,1,0,144.6186,8.0,0.506927
S00694,0,33.8794,2,0,1,1,141.0502,8.0,0.241642
S00695,0,33.31,2,1,0,1,49.9106,8.0,0.215762
S00696,0,27.437,3,0,0,1,85.3568,8.0,0.150862
S00697,1,47.0138,2,1,0,0,126.0322,8.0,0.358057
S00698,1,53.324,5,1,0,1,139.0031,8.0,0.535942
S00699,0,33.4441,2,0,1,0,125.4005,8.0,0.271387
S00700,1,30.5156,1,0,0,0,86.8997,8.0,0.112186
S00701,0,41.4057,1,1,1,1,111.3241,8.0,0.338037
S00702,1,55.4221,5,1,1,1,154.3064,8.0,0.686937
S00703,0,33.3376,4,0,0,0,101.5677,8.0,0.253394
S00704,0,35.6511,4,0,1,1,146.1583,8.0,0.374479
S00705,1,53.4831,7,1,0,1,114.2067,8.0,0.644567
S00706,1,54.5677,3,1,1,1,123.5935,8.0,0.50039
S00707,0,30.3413,4,0,0,0,95.0159,8.0,0.246029
S00708,0,43.5095,4,1,0,0,128.384,8.0,0.507575
S00709,0,43.8387,2,1,1,0,115.3201,8.0,0.4755
S00710,0,34.0929,3,0,1,1,130.6665,8.0,0.287819
S00711,0,43.7047,3,1,1,1,110.1708,8.0,0.480266
S00712,0,37.0381,4,0,1,1,127.7356,8.0,0.348966
S00713,0,37.1115,2,0,1,1,129.568,8.0,0.229243
S00714,1,44.2531,2,1,0,1,103.7061,8.0,0.275327
S00715,0,38.6853,3,0,1,0,152.6042,8.0,0.37183
S00716,0,23.4459,0,0,0,0,100.7992,8.0,0.092356
S00717,0,37.3291,3,0,1,0,118.1981,8.0,0.325017
S00718,1,51.1292,3,1,1,1,117.926,8.0,0.49189
S00719,0,46.2984,5,1,0,0,96.4674,8.0,0.534646
S00720,0,53.8752,6,1,1,1,167.9088,8.0,0.762684
S00721,1,52.0708,4,1,0,0,111.7518,8.0,0.482635
S00722,1,40.3905,1,0,1,1,137.2072,8.0,0.187436
S00723,0,28.9795,3,0,0,1,128.2817,8.0,0.186896
S00724,0,41.9153,5,0,1,1,119.6207,8.0,0.407991
S00725,1,43.435,2,1,0,1,89.3179,8.0,0.25844
S00726,1,41.7209,1,1,0,1,110.7878,8.0,0.22701
S00727,1,59.7987,5,1,1,1,176.208,8.0,0.714481
S00728,1,55.9729,5,1,0,0,150.3232,8.0,0.613474
S00729,1,39.228,0,1,0,1,111.6661,8.0,0.179461
S00730,0,35.906,1,1,0,1,103.9455,8.0,0.219887
S00731,0,37.8136,3,1,0,0,103.38,8.0,0.396584
S00732,1,49.5369,4,1,0,1,141.8757,8.0,0.465369
S00733,0,31.4946,4,0,0,1,113.7133,8.0,0.221367
S00734,1,60.2994,6,1,0,1,210.3861,8.0,0.705227
S00735,0,39.7182,3,0,1,0,131.1239,8.0,0.342256
S00736,1,53.9845,6,1,0,0,111.9764,8.0,0.629916
S00737,0,41.8153,3,1,0,0,112.7613,8.0,0.410129
S00738,1,48.2047,3,1,0,1,140.2874,8.0,0.389771
S00739,1,45.68,3,0,1,0,151.3949,8.0,0.370137
S00740,0,25.3188,2,0,0,1,109.1352,8.0,0.131794
S00741,0,31.4381,1,0,0,1,165.9781,8.0,0.136563
S00742,0,33.2209,3,0,0,0,122.5654,8.0,0.221904
S00743,0,36.9186,4,0,1,1,127.0789,8.0,0.348072
S00744,1,57.3527,3,1,1,1,160.8392,8.0,0.556023
S00745,0,33.3913,0,1,0,0,73.1884,8.0,0.182296
S00746,1,45.4703,2,0,1,0,116.5538,8.0,0.261019
S00747,0,34.5619,1,1,0,0,80.4954,8.0,0.239208
S00748,0,36.1008,2,1,0,0,65.2077,8.0,0.279135
S00749,1,45.6905,2,1,0,0,90.4078,8.0,0.310549
S00750,0,36.2425,1,0,1,0,175.392,8.0,0.271377
S00751,0,39.9762,4,1,0,0,84.3999,8.0,0.441864
S00752,1,63.3568,6,1,1,1,190.663,8.0,0.786504
S00753,1,51.1672,3,1,0,0,129.6224,8.0,0.434807
S00754,1,49.2405,5,0,1,1,155.7914,8.0,0.461265
S00755,0,49.7849,4,1,1,1,147.1215,8.0,0.608909
S00756,0,31.7441,1,0,1,1,132.0296,8.0,0.182751
S00757,0,33.1953,5,0,0,1,141.4145,8.0,0.311844
S00758,0,39.6337,4,0,1,1,168.079,8.0,0.405759
S00759,1,51.752,4,1,0,0,131.1642,8.0,0.511744
S00760,0,34.0793,5,0,0,0,123.0991,8.0,0.342673
S00761,0,38.0023,4,0,1,0,131.7315,8.0,0.413477
S00762,1,41.3221,1,1,0,0,108.3469,8.0,0.270928
S00763,0,31.6382,4,0,0,1,115.9993,8.0,0.22374
S00764,0,41.5843,1,1,1,1,136.2255,8.0,0.372234
S00765,1,40.0682,2,0,0,0,148.5927,8.0,0.198063
S00766,0,39.6594,3,1,0,1,107.527,8.0,0.344154
S00767,0,48.9207,4,1,1,0,121.2863,8.0,0.631281
S00768,0,42.1162,1,1,1,1,126.3311,8.0,0.358469
S00769,0,24.7565,1,0,0,0,68.1877,8.0,0.101481
S00770,0,23.6773,0,0,0,1,112.2444,8.0,0.078238
S00771,1,40.3169,1,1,0,0,99.9915,8.0,0.26114
S00772,1,38.2212,1,1,0,1,75.1359,8.0,0.191672
S00773,1,51.8936,3,1,1,1,119.561,8.0,0.494342
S00774,0,22.7844,1,0,0,1,88.1648,8.0,0.090215
S00775,0,28.0691,2,0,0,0,125.4013,8.0,0.176886
S00776,1,55.4806,2,1,1,0,139.787,8.0,0.512178
S00777,1,57.6827,5,1,1,0,138.6037,8.0,0.719427
S00778,1,71.716,8,1,1,0,185.4233,8.0,0.893075
S00779,0,23.9284,1,0,0,0,54.1034,8.0,0.094031
S00780,1,33.3933,2,0,0,0,64.7781,8.0,0.129958
S00781,1,45.0669,2,1,0,0,105.822,8.0,0.33069
S00782,1,34.9272,3,0,0,1,131.1308,8.0,0.189507
S00783,0,39.0509,5,0,1,1,134.123,8.0,0.429164
S00784,1,40.049,2,0,1,0,114.0005,8.0,0.258075
S00785,0,31.4009,3,0,0,0,120.3771,8.0,0.219645
S00786,1,49.1097,2,1,1,0,112.7894,8.0,0.471714
S00787,1,46.9822,3,1,0,1,102.2524,8.0,0.337046
S00788,0,36.0682,6,0,0,1,101.4943,8.0,0.324968
S00789,0,32.3861,1,0,1,0,152.2717,8.0,0.244832
S00790,0,26.7487,1,0,0,0,129.2821,8.0,0.140118
S00791,0,45.642,3,1,1,1,134.874,8.0,0.517304
S00792,0,45.1186,2,1,1,0,140.8037,8.0,0.513702
S00793,0,30.0119,1,1,0,1,71.7538,8.0,0.188547
S00794,0,29.2278,2,0,0,0,130.9134,8.0,0.181752
S00795,0,25.9417,2,0,0,0,72.3874,8.0,0.135208
S00796,1,44.56,4,0,1,1,151.1132,8.0,0.381468
S00797,0,30.0106,0,0,1,1,96.6176,8.0,0.118126
S00798,0,27.2505,1,0,1,0,76.0164,8.0,0.170244
S00799,0,26.6516,3,0,0,0,44.3551,8.0,0.151373
S00800,0,20.834,0,0,0,0,65.9639,8.0,0.076265
S00801,1,51.2776,4,1,0,1,124.0149,8.0,0.43883
S00802,1,60.2187,6,1,1,1,140.382,8.0,0.731509
S00803,0,24.0902,1,0,0,0,86.2938,8.0,0.111825
S00804,0,36.303,2,0,1,0,115.4254,8.0,0.259716
S00805,0,27.4463,1,0,0,1,116.7306,8.0,0.105306
S00806,1,56.1991,9,0,1,1,163.8893,8.0,0.749009
S00807,1,56.9917,5,1,1,0,165.8782,8.0,0.751246
S00808,0,37.8002,2,1,0,0,99.4994,8.0,0.322348
S00809,0,28.738,1,0,1,1,110.5386,8.0,0.164274
S00810,1,47.5097,3,1,0,1,108.5682,8.0,0.345565
S00811,1,64.4782,6,1,1,0,166.836,8.0,0.803926
S00812,0,39.8629,3,1,0,1,113.057,8.0,0.351681
S00813,0,31.9611,1,1,0,1,52.9174,8.0,0.171861
S00814,1,51.053,3,1,0,0,127.1473,8.0,0.431161
S00815,0,39.1214,1,1,0,0,86.0619,8.0,0.245339
S00816,1,54.5988,7,0,1,1,158.6008,8.0,0.613395
S00817,0,52.0646,4,1,1,1,176.8324,8.0,0.650445
S00818,1,57.3224,5,1,1,0,147.1866,8.0,0.729704
S00819,0,52.7475,5,1,1,0,144.4668,8.0,0.726473
S00820,1,45.556,3,1,0,1,125.5414,8.0,0.368944
S00821,0,32.4689,2,0,1,1,143.2765,8.0,0.244098
S00822,1,51.35,5,1,0,0,96.5985,8.0,0.534841
S00823,0,34.442,2,0,1,1,171.133,8.0,0.276238
S00824,0,27.8379,2,0,0,0,102.4884,8.0,0.157749
S00825,0,40.8814,4,0,1,0,157.0418,8.0,0.450723
S00826,0,35.0747,4,0,1,1,121.0455,8.0,0.339903
S00827,0,37.5907,2,0,1,0,159.5099,8.0,0.313687
S00828,0,23.9422,2,0,0,1,80.9001,8.0,0.113588
S00829,0,24.396,1,0,0,1,85.857,8.0,0.089085
S00830,1,34.4572,0,0,1,1,108.0729,8.0,0.125476
S00831,0,27.7561,1,0,0,0,97.9739,8.0,0.118977
S00832,1,58.3097,7,1,0,0,124.322,8.0,0.712167
S00833,0,39.512,3,0,1,0,198.6362,8.0,0.438271
S00834,1,55.0961,6,1,0,1,147.2288,8.0,0.620901
S00835,1,46.459,2,1,0,1,115.9603,8.0,0.290236
S00836,1,34.3334,2,0,0,0,98.3743,8.0,0.154497
S00837,0,24.4618,1,0,0,1,106.1688,8.0,0.099483
S00838,0,25.5394,1,0,0,0,44.0258,8.0,0.089005
S00839,0,32.9185,3,0,1,1,134.1629,8.0,0.292138
S00840,1,54.933,3,1,1,0,111.9375,8.0,0.545282
S00841,0,30.6206,4,0,0,1,101.8434,8.0,0.209335
S00842,0,36.2796,2,1,0,0,76.0996,8.0,0.292473
S00843,1,41.1644,2,0,1,1,116.1102,8.0,0.215288
S00844,0,29.477,3,0,0,1,109.0026,8.0,0.16995
S00845,1,38.4344,1,0,1,1,91.1554,8.0,0.148924
S00846,0,22.0087,0,0,0,1,105.0453,8.0,0.075179
S00847,0,32.1363,0,0,1,1,111.5738,8.0,0.127799
S00848,1,49.5379,4,1,0,1,101.395,8.0,0.405734
